id,title,summary,3,4,5,6,7,occupation
200611432,Employees Suffer From Carbon Monoxide Exposure,On September 10  2002  Employee #1  a receptionist  Employee #2  a salesman   and Employee #3  an industrial truck operator  were all working in an enclosed  warehouse for varying lengths of time. Employee #3 was using a gas-powered  forklift to re-arrange stock  and had been working approximately 3.5 hours  with the doors to the building kept shut to keep out the heat. During this  time  Employee #1 went in and out of the warehouse to do some filing. Employee  #2 was in the building  preparing a sales package and attending a 1-hour  meeting. After he finished using the fork truck  Employee #3 continued to work  in the unventilated warehouse with the doors shut. All three workers suffered  from the effects of exposure to carbon monoxide. Employee #2 had a  carboxyhemoglobin level of 30.7 ppm. Employee #1 and Employee #3 had  carboxyhemoglobin levels of approximately 13.6 ppm and 12.8 ppm  respectively.  But  they received oxygen treatment and there was a much longer delay before  their blood was drawn. Employee #2 was treated in a hyperbaric chamber and  then released  but on condition he come in for follow-up visits for lingering  symptoms. Calculated TWAs ranged from 86 ppm for Employee #1  131 ppm for  Employee #2  and 170 ppm for Employee #3  after accounting for the delay in  measurement and other factors.,carbon monoxide  warehouse  inhalation  ventilation  industrial truck  overexposure  carboxyhemoglobin  exhaust fumes  chemical vapor  air contamination,3 304558018   Non Hospitalized injury Poisoning(Systemic) Industrial truck and tractor equipment operators,"receptionist employee,truck operator",,,"receptionist employee,truck operator"
202588513,Employee Suffers Fractures When Tractor Strikes Bomb Cart,At approximately 8:00 p.m. on June 1  2013  Employee #1  a tractor driver  was  moving trailers around the terminal using tractor #825. The employee was  driving his tractor towards berth 57 from berth 58 when he did not notice  another driver in tractor #821 making a turn from an intersection between yard  1020 and 1021. The other tractor driver had already made a left turn and had  his right of way. Employee#1 did not stop or yield striking the bomb cart of  the other tractor driver. Employee #1 suffered a fractured right tibia and  fibula; lacerations on his leg and shin as a result. The employee was  transported by ambulance to the Highland Hospital  where he was treated for  his injuries. Employee #1 was hospitalized for twenty-four hours.,tractor  tractor--truck  driver  stuck  cart  fracture  tibia  laceration  leg,,tractor driver,,,tractor driver
202657250,Worker Sustains Multiple Injuries When Trench Collapses,At approximately 2:15 p.m. on March 11  2013  Employee #1  a construction  laborer employed by A.R. Pipeline  Inc.  was working as part of a six-person  crew laying pipe across a road in Agoura Hills  CA. Employee #1 and Coworker  #1 were assigned to dig by hand around gas lines in an approximately 4-foot to  5-foot deep excavation. The west side of the excavation caved in. A large  piece of slurry struck Employee #1. Coworkers #2 and #3 came and pulled  Employee #1 out of the trench. A call was placed to 911. Because Employee #1  was having difficulty breathing  an ambulance transported him to a park  from  where he was airlifted to the Ronald Reagan UCLA Medical Center. He was  admitted and treated for injuries that included multiple rib fractures to his  left and right sides  a left scapular fracture  a left pneumothorax contusion   and multiple pulmonary contusions. He required hospitalization for 11 days.  The Los Angeles Fire Department notified Cal/OSHA of this event at 3:34 p.m.  on March 11  2013. Cal/OSHA's Van Nuys Office initiated an inspection at 4:35  p.m. on March 11  2013. Interviews were conducted with Employee #1's coworkers  and supervisors. The investigation determined that A. R. Pipeline  Inc. is a  general contractor specializing in pipeline work. The company employs between  20 and 25 employees. Based on its investigation  Cal/OSHA issued a Serious  Accident Related citation for CCR  Title 8  1541.1(a); a Serious citation for  CCR  Title 8  1541(k)(1); General citations for 1509(a)  1509(c)  1512(b)   1512(c)  1524(a)(1)  1524(a)(2)  1527(a)  and 3395(f)(3); and a Regulatory  citation for CCR  Title 8  14300.29(a).,construction  pipeline  fracture  excavation  trench  cave-in  collapse  rib  shoulder  lung,1 316669308   Hospitalized injury Fracture Construction laborers FallDist: FallHt:Cause: Trenching  installing pipeFatCause: Trench collapse,construction laborer,,,construction laborer
202475000,Employee Fractures Leg When Struck By Metal Pipes,"At 12:00 p.m.   on April 3  2008  Employee #1  a 41-year-old male yard  supervisor assisted in unloading a pipe out of a rail car. His lower left leg  was caught between bundles of pipe stock placed near the railcar being  unloaded and a rail flat car. The accident occurred during the first shift as  the pipe was being unloaded from a railcar. Per company policy  Employee #1  worked with two other employees. Employee #1's job was to set the brake on the  railcar; Employee #3 was the spotter  and Employee #2 was the forklift driver  and the railcar positioner and pusher (using the forklift to hold the railcars  in position). The usual procedure was : Employee #2 pushes the railcars with  the forklift; Employee #3 watched and relayed the signal of Employee #1  who  set the brake on the railcar. At the time of the accident  Employee #1  signaled Employee #3 and disappeared from view. Employee #3 signalled Employee  #2  who released the forks of the forklift holding the railcars. Employee #2  realized when he moved his forklift back  that the railcars came ""with him""   meaning that that the brakes had not been applied. Employee #1 sustained  serious injuries. The front of his leg was struck by the rungs of the ladder  he was attempting to climb and the back of his leg was struck by stacked  bundles of pipe that were placed on the ground  behind and close to the rail  flatcar. This resulted in an open fracture of his left leg. Several factors  contributed to the   1) No written procedures and safety training on  railcar positioning and unloading of railcars was done prior to the accident.  2) The railcars were not chocked or otherwise prevented from moving. 3) Pipe  bundles were permitted to remain on the ground adjacent to a track at a  distance less than 8 feet 6 inches from the center line of track. %09",railroad car  rail  struck by  leg  fracture  flatbed rail car  chock,,yard supervisor,,,yard supervisor
201075199,Employee Fractures Leg When Struck By Concrete,On March 29  2010  Employee #3  a leased-employee from Pirate Staffing  Company  and Employee #4 had raised a chunk of waste concrete 4 to 6 inches  thick several inches long out of a chute. A piece of chain was rigged around  the concrete chunk  and  it was hoisted onto an elevated platform above the  chute using a manual chain hoist. The concrete chunk was lowered to the deck  and rested on the platform and the inside toe board edge of the platform. As  it rested  slack developed in the chain around the concrete chunk  which  allowed it to shift position. As it shifted  it struck Employee #3 in the  front of his lower left leg. Employee #3 further stated that he was able to  walk with slight discomfort  which he associated with the raspberry mark on  his leg. Employee #3 noticed the potential problem with his leg  while sitting  in his recliner at home. He noticed some abnormal movement of the leg when the  leg was in an elevated position in the recliner. Employee #3 had his wife take  him to Kaiser Hospital  where he was hospitalized for a period of over 24  hours due to his leg fracture. NOTE: Employee #2 also fractured his left leg  and was taken to Kaiser Hospital. Employee #1 reported the incidents to the  division.,concrete  concrete slab  crane boom  fracture  hoist  hoisting mechanism  hoistline  struck by  leg,,leased-employee,,,leased-employee
200800522,Inadvertant Mixing Of Cleaning Chemicals,On October 3  2001 Employee #1  a plant manager  explained that the three part  automated cleaning system of a cream yeast system failed to keep the chemicals  separated. It appears that a valve failed during the three part cleaning  system  allowing caustic acid and sanitizer to mix. The result of the mixture  created a chlorine gas exposure to a total of 31 employees who were sent to  the hospital. Employees #1  #2  and #3 remained overnight for further  evaluation. The employees had not been provided training on the chemicals they  were utilizing in the cleaning system nor were they trained on the evacuation  procedure in the event of a release. The company was utilizing new chemicals   which contained sodium hypochlorite  for approximately one month. The caustic  containing sodium hypochlorite was not recommended by the manufacturer of the  cleaning system. The employees were not trained on emergency response  procedures for a chemical release.,machine--misc  cleaning  valve  chemical  chemical vapor  evacuation  sodium hypochlorite,3 303864557   Hospitalized injury Burn(Chemical) Laborers  except construction,plant,,,plant
14216568,Fire Fighters Injured In Separate Falls,At approximately 1:05 a.m. on February 26  1992  Employee #1  a fire fighter  of New Haven Truck Company #4  fell off a roof. According to other fire  fighters  visibility was zero due to heavy smoke and Employee #1 was walking  on the roof rather than crawling as he should have been. Employee #1 fell  approximately 25 ft into a blind alley between two buildings. He had to be  extricated into the alley window of the building on fire and brought out to  the street through the first floor. The rescue took 15 to 30 minutes before  Employee #1 was removed to EMS. He sustained serious closed head injuries. As  of March 12  1992  Employee #1 remained  unresponsive  on a ventilator.  Employee #2  a fire fighter from Engine #10  sustained a back contusion after  falling approximately 10 ft from a fire escape while trying to access the  second floor in order to contain the fire (this occurred prior to Employee  #1's rescue from the alley). One section of railing was missing from the fire  escape.,firefighter  fall  work rules  roof  fire escape  head  back  contusion  poor visibility  inadequate maint,,fire fighter,,,fire fighter
201186301,Foreman Is Burned When Fuel Ignites During Machine Refueling,At approximately 2:25 p.m. on June 25  2012  Employee #1  a Foreman for  Rainbow Waterproofing & Restoration Co.  was working at a 22-story building  site in San Francisco. The building was undergoing extensive exterior  restoration due to water damage  including removing the masonry facade and  cleaning the rusted steel beam using pneumatic hammers and needle guns. Two  gasoline powered air compressors (Rolair Systems with Honda engines  Model  #8422HK30) had been placed on the third floor roof of the building. Each  compressor had a 1.5-gallon gas tank and a 9-gallon air tank. In addition   each compressor had a 7.5-gallon auxiliary air tank. The compressors were  usually refueled twice a day: once in the morning and once in the afternoon.  Gasoline was kept in a 5-gallon type-I flammable liquid can equipped with a  plastic funnel. The employer had recently purchased a different brand of  flammable liquid can (Justrite) whose attached funnel was designed so that it  could be bent and take less space during storage/transportation. That feature  made the funnel susceptible to leakage when pouring the liquid. Employee #1  was refueling one of the compressors. The employer's procedure for refueling  the air compressors  as well as other gas powered equipment  was to ensure the  engine was off. According to the employer's subsequent statement  as Employee  #1 refueled the compressor  the gasoline leaked from the two sides of the  attached funnel onto the hot muffler of the compressor and ignited. Coworkers  #1 and #2  who were on the swing stage  suddenly lost air pressure on their  needle guns and saw that the compressors were on fire. They grabbed their fire  extinguisher and assisted Employee #1 to extinguish the fire. The fire was  extinguished by the time the Fire Department arrived. Employee #1 was  transported to a hospital  where he was treated for a first degree burn on his  right forearm  burns to the face  and smoke inhalation. He was then released.  The cause of the accident was spilling of gasoline onto the hot muffler.  Cal/OSHA regulation T8 CCR 5451(e) requires employers to take precautions  against liquid spillage and sources of ignition when transferring flammable  and combustible liquid from one container into another. Although T8 CCR  5451(p) also requires bonding and grounding of containers during such  transfer  static electricity probably was not a major contributing factor in  this fire incident.,construction  refueling  smoke inhalation  gas can  leak  flammable liquid  fire  burn  arm  face,1 312693419   Non Hospitalized injury Burn/Scald(Heat) Occupation not reported FallDist: FallHt:Cause: WaterproofingFatCause: Fire/explosion,foreman,,,foreman
201129640,Painter Falls From Scaffold And Fractures Skull And Wrist,At approximately 9:45 a.m. on March 14  2013  Employee #1  a painter employed  by a painting contractor  was working from a rolling scaffold. He was part of  a small crew assigned to paint a commercial space in the basement of a  shopping mall. Employee #1 was alone on the scaffold and using a spray gun to  paint the ceiling and upper areas of the room. Employee #1 fell from the  scaffold platform to the floor  a distance of approximately 7 feet. The San  Mateo Fire Department responded to a call for assistance. Employee #1 was  transported to Stanford Hospital  where he was admitted and treated for a  fractured skull and fractured left wrist. This event was timely reported to  Cal/OSHA by the employer and the San Mateo Fire Department. The subsequent  investigation determined that Employee #1 was working with Coworker #1 to  paint the area. Coworker #2  the crew foreman  was supervising Employee #1 and  Coworker #1. Another worker  Coworker #3  only had assisted with the scaffold  set-up at the start of the shift. Employee #1 and Coworker #2 stated the  scaffold platform was set at 7 feet  and they did not have enough room to  install both 4-foot guardrail end-sections and X-bracing for rails because the  fluorescent light fixtures were 11 feet above the floor. Both said that all  four wheel brakes were applied at the time of the fall. Coworkers #1 and #2  said they did not see Employee #1 actually fall off the scaffold and that  Employee #1 was the only worker on the scaffold. Employee #1 said he cannot  recall the actual fall but thinks he may have lost his balance. Coworkers #1  and #2 said that no ladders  buckets  or other objects were being used to gain  greater working height at the time of the fall. All four employees who had  involvement at the site stated that there were no defects or problems with the  scaffold. The scaffold was set up and measured during Cal/OSHA's inspection of  the site  and the platform was less than 7 feet 6 inches above surface  so  guardrails were not required in this configuration  per Section 1646. No  precipitating action for the fall was definitively established. Employee #1  may have fallen as he was coming down off the scaffold  or as he lost balance  on the platform  or by accidentally stepping past the platform edge.  CITATIONS: No accident-related citations were issued as a result of the  investigation  as there were no causative violations identified. Citations  were issued for the following violations: 1-1 General T8CCR 3395(f)(3):  Failure to establish written procedures for Heat Illness Prevention for  outdoor workers; and 1-2 Regulatory T8CCR 1509(a) {ref: 3203(b)}: Failure to  maintain documentation of employee training.,construction  painter  scaffold  mobile scaffold  fall  fall protection  skull  wrist  fracture  guardrail,1 315775577   Hospitalized injury Fracture Painters  construction and maintenance FallDist: 7FallHt:7Cause: Interior painting and decoratingFatCause: Fall from/with scaffold,painter,,,painter
202673182,Employee Amputates Toes While Operating Fork Lift,At approximately 12:16 a.m. on September 12  2012  Employee #1  a grocery  clerk/operator  was operating a Yale fork lift #31  Model Number  NR035DANM24TE091  with no load. Employee #1 was making a right turn from a  grocery store aisle when he skidded over a recently mopped floor. The forklift  struck the deli/dairy products cooler's concrete curb. Employee #1 right foot  was pinned between the cooler's concrete curb and the frame of the fork lift   causing a crushing injury to his right foot. Employee #1 was transported to  Arrowhead Regional Medical Center and surgery was performed. Employee #1  sustained amputations to three toes on his right foot and was hospitalized.,industrial truck  slippery surface  crushed  ind trk operator  pinned  foot  toe  amputated,,grocery clerk operator,,,grocery clerk operator
202588307,Worker Falls From Scaffold Ladder  Sustains Injuries,At approximately 1:45 p.m. on March 8  2013  Employee #1  an apprentice  employed by Farwest Insulation Contracting  was part of a crew installing  insulation to the ZLD Crystallizer Feed Tank on the Russell City Energy Center  Project construction site in Hayward  CA. Her employer had been subcontracted  by the general contractor  Bechtel. This work required working on scaffolding.  Employee #1 was working on the second deck of the scaffolding  above grade   and helping Coworker #1 install insulation. The foreman  Coworker #2  was  working on a level above Employee #1. Employee #1's immediate supervisor   Coworker #3  was working at another location on site and checking on Employee  #1 approximately every 20 minutes  as needed. There was a large crew that day   with frequent supervision. Employee #1 was summoned to come down to ground  level to assist. Upon exiting the gate at the scaffold rail  Employee #1  descended the ladder. At a level of approximately 8 feet above the ground   Employee #1 lost her footing and fell. She landed on her side  striking a  standoff-supported 6-inch diameter pipe. The Hayward Fire Department responded  to a call for emergency assistance and transported Employee #1 to the  hospital  where she was admitted and treated for fractured ribs  a punctured  right lung  and bruises to her right kidney and right leg. The Hayward Fire  Department reported this event to Cal/OSHA at 9:20 p.m. on March 8  2013   leaving a message with the Cal/OSHA Division's after-hours messaging service.  The employer also attempted to report the event to Cal/OSHA but inadvertently  called the local Federal OSHA office. A Cal/OSHA representative contacted the  employer on March 11  2013. The subsequent investigation found no obvious  causal factor. Employee #1 was not carrying anything while descending the  ladder  and the scaffolding and its ladder were observed to have been properly  erected by Bechtel. The investigator's report concluded that Employee #1's  injuries appeared to have been the result of a simple error in footwork.,construction  installing  thermal insulation  scaffold  ladder  fall  fall protection  fracture  rib  lung,1 315321224   Hospitalized injury Fracture Plumber  pipefitter and steamfiter apprentices FallDist: 8FallHt:8Cause: Installing metal sidingFatCause: Fall from/with ladder,apprentice,,,apprentice
202509493,Employee Sustained Finger Amputation With A Meat Cutting Ban,At approximately 2:45 p.m.  on August 4  2012  Employee #1  a meat cutter of  Safeway Inc.  suffered an amputation to his left thumb tip while cutting meat  with a meat cutting band saw. Employee #1 was tasked with cutting bone in rib  steak with a Hobart meat cutting band saw: Model #5801 and Serial #27-147-916.  The bone-in rib steak was being cut to shorter lengths for packaging. Employee  #1 had made several successful cuts and was attempting another cut when his  left thumb was positioned too close to the saw blade and the tip was severed  just above the joint. Employee #2  another meat cutter  was wrapping meat  behind Employee #1  and as he turned to put a package on a rack behind  Employee #1  he noticed Employee #1 pull away from the saw. Employee #2 asked  Employee #1 if he was ok; Employee #1 was holding his hand and said that he  had cut himself pretty bad. The Meat Department Manager was immediately  notified and Emergency services were called; Employee #1 was transported to  John Muir Hospital in Concord for further treatment.,amputated  finger  saw  meat slicing machine,,meat cutter,,,meat cutter
201494903,Employee Sustains Multiple Fractures When Runover By Trailer,At approximately 11:05 a.m. on February 18  2011  Employee #1  a laborer  was  repairing a trellis in a grape vineyard. He had taken his lunch break and was  resting in middle of the vineyard row. A coworker had driven to a utility  trailer to pick up and deliver additional equipment for a second crew working  at a nearby vineyard. As the coworker was driving inside the vineyard row  he  struck something on the ground in the cover crop. The coworker stopped the  vehicle to inspect underneath and discovered that he had run over Employee #1.  The incident location was between Rows #57 and #58  where a cover crop of  18-inches had been growing. Employee #1 sustained multiple injuries and was  transported to Kern Medical Center  where he was hospitalized for treatment.,agriculture  trailer  run over  struck by  motor vehicle  fracture  obstructed view,,laborer,,,laborer
170150957,Employee Burned In Natural Gas Fire,At approximately 3:30 p.m. on February 16  1993  Employee #1  his supervisor   and a coworker went to the Warner Oaks Apartment Complex in response to  complaints from the maintenance person about boilers not working. Upon  arriving at boiler #1 (a tankless water heater boiler with electronic ignition  pilot and electronic circulating pump)  the supervisor told Employee #1 to  check the line for air. Employee #1 closed the gas valve  opened the union at  the boiler  and reopened the valve. He found that there was no gas pressure  and the supervisor concurred. The supervisor and a coworker went to boiler #3  near parking space #104 and did the same  in addition to first turning off all  electrical switches. The supervisor found no gas pressure  and told the  coworker to check the main gas valve. The coworker found it partially open and  turned it all the way open. The supervisor said he heard and smelled gas come  through the line so he closed the valve and reconnected the union at boiler  #3. Employee #1 said that he did not hear or smell gas until just before a  fire was ignited and flames shot up  and he jumped back. He then tried to  reach and close the valve  but was unable to because of the heat and flames.  Employee #1 was hospitalized for 10 days with third-degree burns on his wrist   neck  and the left side of his face; and second-degree burns on his lips and  the right side of his face.,construction  boiler  repair  open valve  gas leak  natural gas  fire  burn  wrist  face,,supervisor,,,supervisor
201694171,Employee Is Injured While Using Lighting Stick,"At approximately 2:00 a.m. on July 24  2011  Employee #1 a maintenance worker   and Employee #2 a coworker of Earthgrains Baking Companies  Inc. dba of Sara  Lee bakery  was working ovens #8  #2  #4. Employee #1 lit 10 of the 44 burners  using an electric high voltage lighting stick. Employee #2 found Employee #1  with his hand on the lighting stick shaking  and unable to release it.  Employee #2 pulled the cord to the lighting stick and terminating the  electrical source. Employee #1 sustained electrical burns on his right hand  and foot. Employee #1 was hospitalized for his injuries. Several factors  caused the incident  such as  the employer did not provide a ""lighting stick""  which had any approvals  the ""lighting stick"" was not maintained free of  recognized hazards and that the outer insulation had several breaks. The  ""lighting stick"" had insulation that was not approved for electrical use  and  did not provide mechanical protection equal to that of rubber equipment  and  was not visually inspected for defects and damage prior to use.",electric shock  hand  burn  foot  oven,,"maintenance worker,coworker",,,"maintenance worker,coworker"
202447843,Employees Injured By Flying Metal,On November 9  2007  at or about 1:30 pm  Employee # 1  a blacksmith  sustains  serious laceration injuries of his abdomen and Employee # 2  another  blacksmith  receives head injuries when a hot titanium ring breaks during  sizing (expansion) on a 8000-cell sizer (expander) #3  located in the  northwest corner of the forge shop. The hot titanium ring was placed on the  sizer around a hydraulic piston installed with the liners. Employee # 2 was on  the controls while Employee # 1 was located on the east side of the sizer  along with Employee # 3  a hammer helper  on the west side to rotate the  titanium ring to achieve uniform rounding (expansion) by hydraulically  activated pistol liner device. As Employee # 1 and Employee #3 were rotating  the ring  suddenly the titanium ring broke loose  causing the liners and the  broken ring to fly. A piece of flying liner strikes Employee # 1 in the  abdomen and a piece of ring strikes Employee # 2 on the head resulting in  injuries.,laceration  head  abdomen  piston,,"blacksmith sustains,blacksmith",,,"blacksmith sustains,blacksmith"
201059268,Employee Is Burned By Hot Oil,At approximately 5:40 p.m. on December 15  2004  Employee #2  a worker on the  saute line of the High Limit Kitchen at Commerce Casino  noticed that a pot of  oil on the stove was on fire. The inner diameter of the pot was 8 in.  and it  was 10 in. deep. The diameter of the saucepan was 10 1/2 in. on top and 8 in.  on the bottom  and it was 2 in deep. There was about a half gallon of  shortening in the pot. Employee #2 called out to Employee #3  who was working  on the grill line. Employee #3 went to the saute line and turned off the  stove  placing a saucepan over the pot to put out the fire. Then  Employee #3  removed the pot of oil from the stovetop and carried it to the kitchen  hallway  about 10-ft from the saute line. As Employee #3 carried the pot to  the kitchen hallway  he noticed that the oil was catching fire again. Employee  #3 told Employee #1  who was working on the salad line  not to move the pot.  Employee #1 and Employee #3 went back to their respective workstations to  finish their orders. Employee #1 picked up the pot and saucepan with his hands  and carried it from the hallway toward a door leading to the trash compact  area. When Employee #2 saw what Employee #1 was doing  he again told him to be  careful and opened the door for him. As Employee #1 stepped outside  the oil  reignited and the pot became engulfed in flames. Employee #1 dropped the pot   and hot oil splashed on his body. Employee #1 ran to the kitchen through an  open delivery door to wash his burns with cold water from the sink. Then   Employee #2 put out the fire by placing the saucepan over the pot. Employee #1  was transported to U.S. Health Works  where he was treated and released on the  same day. Employee #1 went back to the clinic the next day for a follow-up and  the doctor referred him to Sherman Oaks Hospital  where he was hospitalized  for eight days. Employee #1 was diagnosed with second-degree burns on the left  side of his face  forehead/scalp  and neck  and third-degree burns to his left  arm and leg. The employer did not provide an educational program to employees  on the proper method to control and combat oil/grease fires in the kitchen.,untrained  burn  pot  work rules  hot cooking oil  fire  face  leg  scalp  arm,,worker,,,worker
201119534,Employee'S Hand Caught Between Steel Rollers,"On October 22  2004  Employee #2  a machine operator  was working with  Employee #1 in the production area  at the ""Ardcor"" roll mill machine  Serial  #78282  Model #F101316  assisting him in changing the rolls for a new set-up.  Employee #2 had turned the power on to the machine and instructed Employee #1  to clean the rollers while Employee #2 checked the pressure. When Employee #2  finished checking the pressure  he told Employee #1  in Spanish  that he was  going to turn the rolls on ""high speed"" to clean them. He indicated that he  told Employee #1 to ""watch out"" because I'm going to turn the machine on now"".  He said that Employee #1 was standing away from the rolls at this time. As  Employee #2 turned to go get some cloths from the cabinet  he heard Employee  #1 yelling  ""Stop  Stop""  in Spanish. Employee #2 ran to the machine and  stopped the machine with the emergency bar. Employee #1 was standing in front  of the fourth gear box with his left hand holding the adjuster rod on the gear  box and his right hand was caught in between the rolls. Employee #1 had gloves  on both hands. Employee #2 ran to the control box and pushed the reverse  button and the black ""start"" button and used the emergency bar to move the  rolls slowly in reverse so Employee #1's hand could be released. Employee #1  removed the glove off his right hand and saw that his little finger was  missing and the fourth finger was cut off half way down. The supervisor was  notified and Employee #1was taken by car to the Valley Occupational Center   where he was referred to a hand specialist. The next day  at Northridge  Hospital  the hand specialist operated on his right hand  which resulted in  amputation of the little finger and ring finger just below the nail.  Violation: Issued to Secondary Employer  SDS Industries  dba Timely  Industries: Serious Accident Related - T8 CCR 3314(a)  Cleaning  Repairing   Servicing and Adjusting Prime Movers  Machinery and Equipment.",roller--mach/part  caught between  hand  amputated  finger  cleaning  process safety  glove,,machine operator,,,machine operator
202454781,Employee Amputates Finger Using A Heat Sealing Machine,At approximately 2:05 p.m. on April 14  2008  Employee #1  a machine operator  with approximately one month experience  was changing the roll of plastic film  that seals the entree plates on a Heat Sealing machine on Assembly Line #3.  Employee #1 should have shut off power to the heat sealing machine before  beginning work. Employee #1 removed an unsecured mesh guard over the indexer  area exposing a gear and sprocket. When an entree plate jumped onto another  entree plate  Employee #1 attempted to remove the plate. The left hand of  Employee #1 made contact at the chain and sprocket nip point. Employee #1  amputated her left ring finger to the first distal. Employee #1 was  transported by paramedics to the Los Angeles County University of Southern  California medical center where she was treated and released the day of the  accident. Upon further investigation  Employee #1 stated she had not received  training for Lock- Out/Tag-Out procedures  nor were any documents submitted to  the Division by the employer indicating Employee #1 was trained. The employer  was cited for violating California Code of Regulation Title 8 Section 3942(a).  The Division also proposed a serious citation for violating section 3999(b)  and a General citation for violation of 3314 (j). (Note: Narrative indicates  Employee #1 was treated and released on same day of accident. Injury line  indicates Employee #1 was hospitalized.),work rules  amputated  finger  untrained  inexperience  lockout  nip point  rotating parts  caught between  sealing machine,,machine operator,,,machine operator
200420180,Employees Are Pinned Between Crane Load And Wall,On March 15  2009  Employees #1  #2  and #3  all longshoremen  and Employee  #4  the superintendent  were working inside the hold of a ship. The  longshoremen were loading bales of wood pulp  when the crane operator swung  the load towards where the employees were waiting. It struck them  pinning  them between the load on the hook and the steel bulkhead (the steel wall of  the vessel). Employees #1  #2  and #3 were injured and hospitalized. Their  injuries were not specified. Employee #4 suffered minor  unspecified injuries  and was not hospitalized.,ship  caught between  pinned  struck by,3 311093744   Hospitalized injury Fracture Occupation not reported,superintendent,,,superintendent
201024692,Employee Is Bruised After Being Overtaken By A Sudden Pour O,At approximately 1:30 p.m. on June 4  2013  Employee #1  a cellar technician  of Delicato Family Vineyards  suffered back injuries when a sudden pour/rush  of wine from a large tank washed him approximately 15 feet away. On the day of  the accident  Employee #1 and Employee #2 were assigned to rack wine from the  barrels to tank #41. They were able to finish racking 124 barrels of red wine  for 4 to 5 hours which were to be pumped back to the barrels the following  day. After completion of the wine racking  Employee #3  a supervisor   instructed Employee #1 and Employee #2 to do sanitation of the lines in  preparation for the next day. Employee #1 just finished setting the pump in  front of the door of tank #41 and was preparing to do the sanitation when the  bottom door spindle/handle of tank #1 broke off. The weld that secured the  spindle to the nut failed  causing the bottom door to swing open allowing a  sudden pour/rush of wine that swept Employee #1 against the opposite tank  before flushing him about 15 feet away from where was initially standing.  Employee #1 suffered severe bruising on his lower body parts that resulted in  a three day hospitalization at the Queen of the Valley Hospital in Napa  CA.,back  tank  spindle  spill,,cellar technician,,,cellar technician
170562227,Employees Suffer Burns From Caustic Material,On August 12  1993  Employees #1 through #5 at the Penzoil refinery were  attempting to remove a thick layer of crust from inside the potassium  hydroxide treater. The employees attempted to melt the crust with hot water  from the bottom of vessel  instead of from the top as had been done before.  The hot water converted to steam in the void space under the crust and created  enough pressure to blow the crust out of the top of the vessel. The caustic  material blew into the air and rained down onto the employees and equipment.  Employees #1 through #5 suffered first- and second-degree burns. Two of the  five employees were kept overnight in the hospital for observation  and the  other three were released after several hours.,abrasive burn  caustic  steam  high pressure  cleaning  refinery  accidental discharge  falling object,3 124618075   Hospitalized injury Burn(Chemical) Miscellaneous plant and system operators,,,,
201508066,Employee'S Foot Is Injured When Struck By Cart,"On October 3  2007  Employees #1 and #2  who were employed by a labor  contractor for a passenger vehicle manufacturer  were driving an electric cart  inside the manufacturer's facility. They were headed to a location to pick up  materials that had just been delivered. When they passed by a loading dock   they saw a friend  Employee #3  who was employed by another labor contractor.  Employees #1 and #2 decided to pull over to have a chat. The driver (Employee  #1) parked the cart at the bottom of metal stairs near the loading dock.  Employee #3 came down the stairs and stood in front of the cart. Then Employee  #3's supervisor also joined them in the conversation. The two-seater cart was  left ""on"" by Employee #1. The supervisor climbed into the cart  through the  rear  and sat in between the driver (Employee #1) and his passenger (Employee  #2). It was a tight squeeze  but the supervisor managed to sit down. Employee  #1 testified that at this point  the supervisor's clipboard activated the  forward/reverse switch from neutral to forward  and then the supervisor  accidentally stepped on the accelerator pedal  which made the cart lurch  forward. The supervisor strongly denied that this event ever happened.  Employee #3  who had been standing in front of the cart  suffered serious  injuries when his left foot was crushed between the metal stairs and the  electric cart.",struck by  pinned  fracture  foot  cart  work rules  horseplay  stair  accelerator pedal  vehicle in gear,,,,,
201508561,Worker Amputates Thumb In Air,On May 10  2008  an employee was working at a facility operated by a  manufacturer or processor of prepared foods. He was assisting a coworker in  shutting down and disassembling the facility's Depot #4 so that it could be  cleaned. As part of the process  he removed a Definox brand control valve unit  from the production line. This valve had an internal coil spring that closed  the valve. Compressed air from an external supply overrode the spring force to  hold the valve open. He held the valve with his left hand  placing his left  thumb between the seal and the partially opened butterfly. As he turned   holding this unit in his hand  the flexible air line supplying compressed air  to the valve came off its socket. The butterfly valve shut due to the internal  coil spring tension. This action amputated approximately 0.5 inches of his  left thumb  including bone loss. Employee #1 was admitted to Washington  Hospital  in Oakland  CA  where he was treated and discharged on the same day   May 10  2008.,maintenance  valve  butterfly valve  compressed air  air line  air pressure  pressure release  caught between  amputated  thumb,,,,,
14550008,Compressed Air Tank Exploded,"A CURTIS  20 HORSE POWER AIR COMPRESSOR HAD JUST BEEN SHUT OFF BY EMPLOYEE #3  BECAUSE HE SAID IT WAS MAKING A ""SQUEEKING NOISE"". ABOUT 30 SECONDS LATER   WITHOUT WARNING  THE TANK EXPLODED. NO CAUSE OF THE EXPLOSION COULD BE  DETERMINED.",explosion  compressor  tank  compressed air  air receiver,3 15168859   Non Hospitalized injury Bruise/Contus/Abras Occupation not reported,,,air,air
